"id","Gender","Age","Region_Code","Vehicle_Age","Vehicle_Damage","Annual_Premium","Vintage","Response"
118157,"Male",27,"30","< 1 Year","No",59122,240,0
25220,"Female",50,"28","1-2 Year","No",33203,91,0
160889,"Male",37,"28","1-2 Year","Yes",32706,183,0
334832,"Female",27,"41","< 1 Year","Yes",26764,161,1
134151,"Male",28,"8","< 1 Year","No",21135,268,0
63081,"Female",23,"15","< 1 Year","No",37918,17,0
177640,"Female",29,"28","< 1 Year","Yes",38004,149,0
34264,"Male",34,"28","1-2 Year","Yes",113339,68,0
297021,"Female",28,"41","< 1 Year","No",37657,104,0
282651,"Female",41,"28","1-2 Year","No",41415,224,0
193684,"Male",34,"11","1-2 Year","No",26056,141,0
198517,"Male",23,"11","< 1 Year","No",21058,161,0
189627,"Male",25,"50","< 1 Year","Yes",29096,243,0
240575,"Male",24,"11","< 1 Year","No",25256,179,0
194338,"Male",56,"28","1-2 Year","No",41040,287,0
262799,"Male",43,"3","1-2 Year","Yes",31390,283,0
189638,"Female",45,"28","1-2 Year","No",37649,268,0
96743,"Male",41,"28","> 2 Years","Yes",32875,141,1
214862,"Male",46,"46","1-2 Year","Yes",22396,186,0
45819,"Male",58,"28","1-2 Year","Yes",48462,126,0
350720,"Male",55,"8","> 2 Years","Yes",34441,135,0
76730,"Male",66,"28","> 2 Years","Yes",52105,110,1
159542,"Male",24,"30","< 1 Year","No",29403,115,0
280851,"Male",46,"30","1-2 Year","Yes",29829,208,1
364131,"Female",44,"28","1-2 Year","Yes",29259,183,1
213013,"Male",52,"46","1-2 Year","Yes",2630,10,0
369006,"Male",27,"28","< 1 Year","Yes",27809,245,0
235914,"Female",52,"30","1-2 Year","No",25535,250,0
321661,"Male",23,"29","< 1 Year","Yes",2630,74,1
260163,"Female",39,"8","1-2 Year","Yes",2630,220,1
190102,"Male",44,"8","1-2 Year","No",30608,33,0
281940,"Male",44,"28","1-2 Year","Yes",33690,27,0
53907,"Female",21,"50","< 1 Year","No",29074,187,0
111326,"Male",38,"8","1-2 Year","Yes",19394,271,0
161348,"Female",27,"50","< 1 Year","No",41123,278,0
176910,"Male",30,"8","< 1 Year","No",30571,287,0
230959,"Male",36,"46","1-2 Year","Yes",42613,296,1
175460,"Male",24,"15","< 1 Year","Yes",2630,279,0
137222,"Female",32,"28","< 1 Year","Yes",38077,121,1
325405,"Male",58,"28","1-2 Year","Yes",42425,272,0
133867,"Female",44,"28","1-2 Year","Yes",45119,270,0
364388,"Male",45,"41","1-2 Year","Yes",37935,19,0
344256,"Male",56,"8","1-2 Year","No",37252,93,0
76846,"Male",48,"46","1-2 Year","No",43120,14,0
350466,"Female",40,"41","1-2 Year","No",23745,265,0
75948,"Male",43,"30","1-2 Year","Yes",27090,39,0
27342,"Male",43,"28","1-2 Year","Yes",41205,104,0
48885,"Female",35,"28","1-2 Year","No",33930,281,0
276586,"Female",27,"28","1-2 Year","Yes",28747,109,0
109668,"Female",27,"8","< 1 Year","No",30546,43,0
349730,"Female",42,"28","1-2 Year","Yes",52928,194,0
366971,"Male",47,"28","1-2 Year","Yes",28483,161,0
81232,"Male",43,"8","1-2 Year","Yes",33482,217,1
280961,"Male",46,"41","> 2 Years","Yes",42347,11,0
68847,"Male",23,"46","< 1 Year","No",27745,46,0
73931,"Male",32,"8","> 2 Years","Yes",2630,131,0
143633,"Female",24,"15","< 1 Year","Yes",30463,239,0
147417,"Male",66,"28","1-2 Year","Yes",38029,50,0
30413,"Male",26,"28","< 1 Year","No",37132,202,0
62545,"Male",41,"8","1-2 Year","No",2630,299,0
292130,"Female",22,"46","< 1 Year","No",2630,260,0
290082,"Male",29,"3","< 1 Year","No",2630,65,0
95504,"Female",28,"50","< 1 Year","No",34400,156,0
153418,"Female",34,"15","1-2 Year","Yes",2630,42,1
65431,"Female",24,"8","< 1 Year","No",30091,55,0
210601,"Male",23,"50","< 1 Year","No",34562,149,0
250855,"Male",63,"28","> 2 Years","Yes",41420,246,0
236628,"Female",67,"28","1-2 Year","Yes",47835,265,0
71231,"Female",23,"41","< 1 Year","No",37549,285,0
303435,"Male",43,"8","1-2 Year","Yes",2630,257,0
280163,"Male",59,"28","1-2 Year","No",36106,250,0
218951,"Female",34,"15","1-2 Year","No",24684,143,0
225497,"Male",27,"28","< 1 Year","No",37232,153,0
155178,"Male",31,"30","1-2 Year","Yes",24202,116,1
318371,"Female",41,"28","1-2 Year","Yes",26791,260,1
259314,"Male",57,"28","1-2 Year","No",33537,11,0
74177,"Female",40,"28","1-2 Year","No",38057,292,0
51746,"Male",36,"28","1-2 Year","Yes",36696,150,0
35077,"Female",36,"28","> 2 Years","Yes",2630,230,0
121508,"Male",28,"28","< 1 Year","No",37909,108,0
285203,"Male",41,"3","1-2 Year","No",20714,85,0
201056,"Female",47,"28","1-2 Year","Yes",40950,37,1
150441,"Female",75,"28","> 2 Years","Yes",22880,153,0
148322,"Female",66,"41","1-2 Year","No",41124,207,0
94648,"Female",38,"8","1-2 Year","No",32773,174,0
86813,"Male",51,"28","1-2 Year","Yes",40555,119,0
212811,"Male",68,"28","> 2 Years","Yes",43879,62,0
131227,"Female",55,"28","1-2 Year","Yes",25043,38,0
24073,"Male",51,"28","1-2 Year","Yes",34099,15,0
295613,"Male",46,"29","1-2 Year","No",46943,247,0
234044,"Female",29,"30","< 1 Year","No",26578,100,0
244990,"Female",25,"8","< 1 Year","No",33697,250,0
304594,"Female",22,"30","< 1 Year","No",22858,197,0
264843,"Male",25,"3","< 1 Year","No",26050,280,0
214168,"Female",63,"8","1-2 Year","Yes",40735,141,1
172521,"Male",35,"41","1-2 Year","No",22899,144,0
234382,"Male",56,"28","1-2 Year","No",61504,190,0
125275,"Female",36,"30","1-2 Year","No",2630,73,0
71612,"Male",46,"28","1-2 Year","Yes",2630,291,0
324188,"Male",66,"28","1-2 Year","No",56534,91,0
101401,"Female",40,"28","1-2 Year","Yes",38044,157,0
234644,"Male",59,"28","1-2 Year","No",2630,297,0
253465,"Male",23,"28","< 1 Year","Yes",47158,278,1
285979,"Male",48,"28","1-2 Year","Yes",62245,208,1
342843,"Male",32,"46","< 1 Year","No",2630,254,0
221014,"Male",42,"50","1-2 Year","Yes",22445,213,1
347223,"Female",22,"29","< 1 Year","Yes",31463,152,0
303958,"Female",49,"8","1-2 Year","Yes",39175,180,0
374359,"Female",39,"28","> 2 Years","Yes",48194,97,0
193145,"Male",54,"11","1-2 Year","No",34143,126,0
222375,"Male",53,"28","1-2 Year","Yes",54274,104,0
299041,"Female",48,"28","1-2 Year","Yes",21152,24,1
219561,"Male",41,"11","1-2 Year","Yes",2630,18,0
127664,"Male",22,"46","< 1 Year","Yes",48408,136,0
205811,"Male",28,"46","< 1 Year","No",25832,104,0
300493,"Male",36,"28","1-2 Year","No",34845,227,0
119784,"Male",46,"28","> 2 Years","Yes",39837,139,0
254459,"Male",61,"28","1-2 Year","Yes",36457,85,1
334806,"Male",29,"41","< 1 Year","No",49769,127,0
279326,"Male",74,"28","1-2 Year","No",50385,20,0
107486,"Female",47,"28","1-2 Year","Yes",2630,205,0
347999,"Female",51,"28","1-2 Year","Yes",49481,245,1
85580,"Male",52,"28","> 2 Years","Yes",26042,284,0
236778,"Male",43,"28","1-2 Year","No",39090,133,0
195212,"Male",75,"41","1-2 Year","Yes",38754,91,0
37571,"Male",27,"41","< 1 Year","No",29383,59,0
60422,"Male",23,"28","< 1 Year","No",44054,289,0
369944,"Male",48,"41","1-2 Year","Yes",35896,223,0
123217,"Male",71,"28","1-2 Year","No",40196,147,0
293571,"Female",46,"28","1-2 Year","Yes",43138,260,0
111829,"Male",25,"15","< 1 Year","Yes",30274,257,1
305380,"Male",20,"50","< 1 Year","No",48149,16,0
301286,"Male",24,"28","< 1 Year","No",28087,191,0
177602,"Female",27,"46","< 1 Year","Yes",2630,168,0
35735,"Female",36,"28","1-2 Year","No",42883,152,0
359936,"Male",39,"3","1-2 Year","Yes",27222,22,0
85714,"Female",28,"50","1-2 Year","Yes",2630,248,1
236725,"Female",24,"29","< 1 Year","No",35756,191,0
42990,"Female",59,"30","1-2 Year","No",24822,167,0
88202,"Female",45,"8","1-2 Year","No",29825,15,0
25807,"Female",22,"30","< 1 Year","No",26239,219,0
178590,"Female",43,"46","> 2 Years","Yes",32493,113,1
23260,"Male",33,"50","< 1 Year","No",33670,56,0
152145,"Female",23,"46","< 1 Year","Yes",28585,46,0
19052,"Female",21,"11","< 1 Year","No",25812,238,0
105312,"Male",23,"41","< 1 Year","No",33295,220,0
377580,"Female",74,"28","> 2 Years","Yes",45852,49,0
206201,"Male",74,"28","> 2 Years","Yes",38983,166,0
349915,"Male",60,"50","1-2 Year","No",34719,95,0
193250,"Female",23,"15","< 1 Year","No",2630,243,0
294695,"Female",43,"3","1-2 Year","No",26992,289,0
190596,"Female",22,"3","< 1 Year","No",32855,133,0
298828,"Male",64,"28","> 2 Years","Yes",66414,291,1
271268,"Female",26,"15","< 1 Year","No",35066,212,0
230424,"Male",43,"28","1-2 Year","No",35354,59,0
28643,"Female",33,"29","1-2 Year","Yes",25454,102,0
325200,"Male",31,"46","1-2 Year","Yes",2630,214,0
336138,"Male",47,"28","1-2 Year","Yes",35966,221,0
17991,"Male",45,"28","1-2 Year","Yes",49821,210,1
323764,"Male",26,"8","< 1 Year","No",28067,102,0
342858,"Male",51,"28","1-2 Year","No",37390,47,0
43645,"Female",27,"30","< 1 Year","No",23380,148,0
221869,"Male",23,"8","< 1 Year","No",49269,133,0
314050,"Female",31,"28","< 1 Year","Yes",27754,150,0
56369,"Male",32,"28","< 1 Year","Yes",36591,45,1
142732,"Female",79,"28","1-2 Year","Yes",45371,164,0
244254,"Male",61,"8","1-2 Year","Yes",35460,236,0
195745,"Male",35,"29","1-2 Year","Yes",50011,52,0
279654,"Female",25,"46","< 1 Year","No",39648,32,0
338970,"Male",21,"50","< 1 Year","Yes",38249,99,0
16310,"Male",53,"28","> 2 Years","Yes",43061,100,0
246831,"Male",61,"8","1-2 Year","Yes",35801,154,0
28209,"Female",78,"28","1-2 Year","No",43443,164,0
9300,"Male",66,"28","1-2 Year","Yes",25649,284,0
239062,"Female",28,"8","< 1 Year","No",73907,104,0
80444,"Male",65,"28","1-2 Year","Yes",30858,144,0
133362,"Female",40,"28","> 2 Years","Yes",49539,265,1
351309,"Male",68,"28","> 2 Years","Yes",49594,246,1
4246,"Female",58,"28","1-2 Year","Yes",62806,238,1
303314,"Female",53,"28","1-2 Year","Yes",25651,208,0
293492,"Male",23,"28","< 1 Year","No",54860,116,0
236712,"Male",23,"50","< 1 Year","No",42511,193,0
263312,"Male",23,"11","< 1 Year","Yes",14856,189,0
241411,"Male",68,"28","1-2 Year","Yes",45486,195,1
152521,"Male",25,"30","< 1 Year","No",23036,206,0
92758,"Female",43,"28","> 2 Years","Yes",2630,165,0
366352,"Male",51,"28","1-2 Year","Yes",2630,272,0
100789,"Male",21,"8","< 1 Year","Yes",48774,208,0
257149,"Female",24,"11","< 1 Year","No",85568,125,0
371487,"Male",21,"15","< 1 Year","Yes",37414,149,0
174892,"Female",24,"11","< 1 Year","No",28084,92,0
259613,"Female",37,"28","1-2 Year","Yes",27672,274,0
264685,"Male",52,"29","1-2 Year","No",2630,52,0
371553,"Female",58,"28","1-2 Year","Yes",35992,78,0
63272,"Male",40,"28","1-2 Year","Yes",34905,127,1
276954,"Male",51,"28","1-2 Year","No",58567,204,0
202065,"Female",47,"46","1-2 Year","Yes",23055,122,1
365606,"Male",55,"8","1-2 Year","No",53323,44,0
285699,"Male",51,"30","1-2 Year","Yes",39055,77,0
329084,"Male",39,"28","1-2 Year","Yes",23480,210,0
241231,"Female",51,"8","1-2 Year","Yes",2630,77,1
264713,"Female",35,"28","1-2 Year","No",38767,130,0
31587,"Male",21,"15","< 1 Year","Yes",43226,229,0
280761,"Female",49,"28","1-2 Year","Yes",41013,123,1
168654,"Male",51,"28","> 2 Years","Yes",39696,216,0
104475,"Female",23,"3","1-2 Year","Yes",31935,184,1
309968,"Male",41,"3","1-2 Year","No",2630,104,0
253354,"Male",40,"46","1-2 Year","Yes",42612,58,0
165367,"Male",45,"30","1-2 Year","Yes",2630,272,1
65626,"Male",66,"28","1-2 Year","Yes",32404,264,0
54451,"Female",22,"50","< 1 Year","No",26011,80,0
94825,"Female",26,"8","< 1 Year","No",24843,48,0
226084,"Male",69,"28","1-2 Year","Yes",50021,57,0
168359,"Female",21,"30","< 1 Year","No",28546,290,0
175753,"Male",40,"8","1-2 Year","Yes",20387,82,0
317220,"Male",70,"50","1-2 Year","No",28674,21,0
342201,"Male",31,"41","< 1 Year","No",22101,164,0
48923,"Female",25,"41","< 1 Year","No",29376,180,0
81948,"Female",40,"28","1-2 Year","No",37801,39,0
21974,"Female",46,"28","1-2 Year","Yes",36111,246,0
315728,"Female",21,"11","< 1 Year","No",23060,182,0
240587,"Male",42,"28","1-2 Year","No",62091,61,0
98876,"Male",38,"28","1-2 Year","No",29653,75,0
45202,"Female",21,"30","< 1 Year","No",28059,21,0
34525,"Male",28,"28","< 1 Year","No",34563,76,0
244475,"Female",32,"30","< 1 Year","No",22687,161,0
71246,"Female",23,"50","< 1 Year","Yes",18163,212,0
8258,"Male",25,"28","1-2 Year","Yes",2630,90,0
362330,"Male",39,"28","1-2 Year","Yes",56571,68,0
380180,"Female",20,"8","< 1 Year","No",54618,13,0
327512,"Male",49,"3","1-2 Year","No",32452,35,0
94613,"Female",33,"50","1-2 Year","No",39788,19,0
200541,"Male",78,"28","1-2 Year","Yes",2630,150,0
58453,"Male",50,"28","1-2 Year","Yes",35786,272,1
146990,"Female",56,"41","1-2 Year","Yes",67467,113,0
199473,"Male",73,"28","1-2 Year","Yes",61786,37,1
267201,"Female",22,"8","< 1 Year","No",29067,157,0
251801,"Male",57,"30","1-2 Year","Yes",32192,15,0
27154,"Male",31,"8","1-2 Year","Yes",2630,98,0
105500,"Male",24,"8","< 1 Year","No",38003,39,0
296448,"Female",26,"28","< 1 Year","No",37081,236,0
346106,"Female",48,"28","1-2 Year","Yes",27979,84,0
17732,"Male",43,"28","1-2 Year","Yes",42831,213,0
69069,"Female",43,"11","1-2 Year","Yes",26573,65,1
145599,"Male",24,"46","< 1 Year","No",33251,132,0
305768,"Male",42,"46","1-2 Year","No",31000,203,0
333267,"Male",27,"28","< 1 Year","No",43233,99,0
374714,"Male",38,"28","1-2 Year","No",2630,57,0
323582,"Male",29,"50","< 1 Year","Yes",28017,14,0
322298,"Female",62,"46","1-2 Year","Yes",23881,268,0
38676,"Male",24,"50","< 1 Year","No",2630,67,0
86776,"Male",20,"29","< 1 Year","Yes",23054,51,0
144022,"Female",41,"28","1-2 Year","No",32148,52,0
302759,"Male",28,"46","< 1 Year","No",26657,185,0
328254,"Male",50,"28","1-2 Year","Yes",50956,291,0
374345,"Female",30,"8","< 1 Year","No",29209,171,0
32345,"Male",25,"50","< 1 Year","No",34296,199,0
280344,"Female",26,"29","< 1 Year","No",42764,90,0
194592,"Male",72,"11","1-2 Year","Yes",32638,30,1
222523,"Female",23,"50","< 1 Year","Yes",34096,148,0
226587,"Male",31,"28","1-2 Year","No",35941,181,0
342833,"Male",44,"28","1-2 Year","No",56988,271,0
119324,"Female",45,"28","1-2 Year","No",27642,128,0
160253,"Female",64,"28","1-2 Year","No",40591,294,0
307056,"Male",51,"28","1-2 Year","Yes",40284,80,0
252065,"Female",21,"15","< 1 Year","Yes",37766,65,1
248645,"Male",73,"28","> 2 Years","Yes",38153,283,1
298909,"Male",37,"28","1-2 Year","Yes",22640,132,0
138389,"Male",47,"28","1-2 Year","Yes",33823,172,0
78793,"Female",40,"28","1-2 Year","Yes",33668,186,1
345528,"Male",73,"28","1-2 Year","Yes",50622,90,0
365892,"Male",57,"8","1-2 Year","No",42574,143,0
100237,"Male",48,"41","1-2 Year","No",41289,89,0
224631,"Female",27,"11","< 1 Year","No",2630,80,0
215797,"Female",20,"11","< 1 Year","No",40580,117,0
205933,"Female",46,"28","1-2 Year","Yes",2630,196,1
62762,"Female",25,"30","< 1 Year","No",19679,124,0
49006,"Female",29,"28","< 1 Year","No",41522,297,0
124387,"Female",30,"28","1-2 Year","No",49951,185,0
167269,"Male",46,"28","1-2 Year","Yes",49841,57,1
303873,"Female",22,"15","< 1 Year","Yes",34326,254,0
151691,"Female",30,"30","< 1 Year","No",23540,286,0
73821,"Male",57,"28","1-2 Year","Yes",44608,285,0
133587,"Male",52,"3","1-2 Year","Yes",38447,246,1
378922,"Female",49,"28","1-2 Year","Yes",2630,74,1
97919,"Male",69,"41","1-2 Year","Yes",35019,51,1
206827,"Male",47,"28","1-2 Year","Yes",27426,154,1
274966,"Male",25,"15","< 1 Year","No",37100,77,0
314816,"Female",25,"28","< 1 Year","No",29636,37,0
246433,"Male",57,"28","> 2 Years","Yes",45445,128,0
204909,"Female",24,"11","< 1 Year","No",20212,91,0
114784,"Female",25,"30","< 1 Year","Yes",23224,237,0
326991,"Male",48,"28","1-2 Year","Yes",49694,81,0
167678,"Female",53,"46","1-2 Year","Yes",2630,74,0
209052,"Female",28,"3","1-2 Year","Yes",2630,57,0
168371,"Female",54,"8","1-2 Year","No",2630,48,0
297677,"Female",48,"28","1-2 Year","No",27840,134,0
171361,"Female",43,"11","1-2 Year","No",2630,39,0
84497,"Male",56,"28","> 2 Years","Yes",56720,266,0
28669,"Male",20,"8","< 1 Year","Yes",38196,21,0
46637,"Female",23,"15","< 1 Year","No",23639,231,0
83827,"Male",52,"11","1-2 Year","Yes",31010,210,1
1255,"Female",22,"29","< 1 Year","No",48835,190,0
16855,"Male",34,"28","1-2 Year","No",35082,291,0
379882,"Male",22,"15","< 1 Year","No",46312,73,0
300993,"Male",66,"8","1-2 Year","Yes",2630,170,0
232482,"Female",50,"8","1-2 Year","Yes",109570,17,0
103321,"Female",50,"28","1-2 Year","No",35254,47,0
169426,"Female",21,"8","< 1 Year","No",87880,235,0
119306,"Male",50,"41","1-2 Year","Yes",43105,53,0
340795,"Female",20,"28","< 1 Year","Yes",2630,145,0
335071,"Female",48,"28","1-2 Year","No",29873,53,0
27989,"Male",26,"30","< 1 Year","No",29287,54,0
7925,"Male",66,"28","1-2 Year","Yes",88368,79,1
128453,"Male",44,"28","1-2 Year","Yes",21730,47,0
262987,"Female",22,"8","< 1 Year","Yes",45488,36,0
96243,"Male",41,"50","1-2 Year","Yes",29369,189,1
311369,"Female",24,"11","< 1 Year","No",47279,152,0
155725,"Male",26,"15","< 1 Year","No",28861,62,0
349367,"Female",30,"3","< 1 Year","No",19687,96,0
89251,"Female",33,"50","< 1 Year","No",33006,235,0
116555,"Female",27,"3","< 1 Year","No",21732,78,0
316921,"Male",57,"28","1-2 Year","Yes",35463,207,0
88265,"Male",22,"30","< 1 Year","No",27210,218,0
269262,"Male",34,"28","1-2 Year","Yes",36569,133,0
165009,"Female",47,"28","1-2 Year","Yes",37149,159,0
33937,"Female",23,"8","< 1 Year","No",47652,23,0
180264,"Female",41,"28","1-2 Year","No",31354,202,0
355691,"Female",20,"15","< 1 Year","Yes",25872,111,0
69187,"Female",58,"28","> 2 Years","Yes",53529,282,0
99125,"Male",23,"11","< 1 Year","No",36058,128,0
306129,"Male",22,"15","< 1 Year","No",29545,30,0
336435,"Male",48,"28","1-2 Year","Yes",33508,24,0
176441,"Male",49,"28","1-2 Year","Yes",46736,128,0
2817,"Male",41,"28","1-2 Year","Yes",34336,243,0
240656,"Female",47,"28","1-2 Year","No",29689,106,0
227766,"Female",23,"41","< 1 Year","No",37466,144,0
170450,"Male",27,"50","< 1 Year","No",2630,215,0
328493,"Female",41,"46","1-2 Year","No",26392,33,0
76249,"Male",22,"46","< 1 Year","No",44794,154,0
229019,"Male",34,"50","1-2 Year","Yes",31828,80,0
185262,"Male",48,"8","1-2 Year","No",49343,218,0
136450,"Male",41,"8","1-2 Year","No",47010,83,0
285053,"Male",47,"28","1-2 Year","Yes",41921,187,1
32465,"Male",27,"46","< 1 Year","No",18964,297,0
217555,"Female",23,"11","< 1 Year","No",25065,84,0
195279,"Female",43,"28","1-2 Year","Yes",2630,107,0
187510,"Female",40,"8","1-2 Year","No",44909,141,0
104502,"Male",23,"8","< 1 Year","No",54865,180,0
228167,"Female",24,"46","< 1 Year","Yes",70399,296,0
132161,"Female",29,"28","1-2 Year","Yes",44810,181,0
47933,"Female",66,"8","1-2 Year","Yes",2630,38,0
158613,"Male",24,"8","< 1 Year","No",35745,191,0
153305,"Male",54,"28","1-2 Year","No",74322,211,0
75955,"Male",29,"3","< 1 Year","No",21225,47,0
117703,"Male",28,"30","< 1 Year","No",36233,76,0
174836,"Female",25,"28","< 1 Year","Yes",36212,189,0
12982,"Male",40,"28","1-2 Year","Yes",32405,87,0
241661,"Female",23,"30","< 1 Year","No",25601,148,0
240551,"Female",28,"3","< 1 Year","Yes",19777,206,0
190995,"Male",51,"28","1-2 Year","No",2630,12,0
250650,"Female",22,"15","< 1 Year","No",26967,191,0
379019,"Female",23,"11","< 1 Year","No",29529,25,0
357556,"Male",28,"11","< 1 Year","No",35716,69,0
351948,"Female",47,"28","1-2 Year","Yes",41219,268,0
248119,"Female",67,"28","1-2 Year","Yes",37326,137,0
256614,"Male",21,"8","< 1 Year","No",39440,100,0
259662,"Female",36,"28","1-2 Year","No",39952,78,0
170724,"Male",24,"15","< 1 Year","No",32202,196,0
288616,"Male",31,"15","< 1 Year","No",19648,77,0
262619,"Male",22,"28","< 1 Year","Yes",2630,98,0
229640,"Female",44,"28","1-2 Year","No",38131,278,0
155729,"Male",26,"3","< 1 Year","No",2630,297,0
15061,"Female",63,"28","1-2 Year","No",44055,100,0
169672,"Female",27,"8","< 1 Year","No",43942,138,0
242492,"Male",25,"8","< 1 Year","No",39899,26,0
122863,"Female",43,"28","1-2 Year","Yes",25922,24,0
33980,"Female",26,"3","< 1 Year","No",2630,77,0
197043,"Female",24,"46","< 1 Year","No",22828,48,0
26108,"Male",35,"15","1-2 Year","Yes",2630,271,0
76047,"Male",40,"41","1-2 Year","Yes",27453,157,1
292280,"Female",26,"28","< 1 Year","No",173653,123,0
158621,"Male",22,"15","< 1 Year","Yes",46813,69,0
124273,"Male",75,"28","1-2 Year","Yes",59293,240,1
102721,"Male",46,"28","1-2 Year","No",65200,22,0
19804,"Male",25,"28","< 1 Year","No",33459,122,0
271377,"Male",21,"28","< 1 Year","Yes",51930,253,0
267665,"Male",43,"28","> 2 Years","Yes",39985,21,1
104814,"Female",23,"8","< 1 Year","No",38262,156,0
233798,"Male",44,"28","1-2 Year","Yes",32220,276,0
252646,"Female",53,"28","1-2 Year","Yes",49688,86,1
21875,"Male",65,"29","1-2 Year","No",2630,19,0
226840,"Female",33,"41","< 1 Year","Yes",31434,250,0
329400,"Male",24,"8","< 1 Year","No",34935,176,0
347790,"Female",38,"46","1-2 Year","Yes",29249,282,0
27703,"Male",44,"46","1-2 Year","Yes",27505,139,0
315427,"Male",51,"11","1-2 Year","Yes",31675,87,0
116615,"Female",25,"15","< 1 Year","No",28243,216,0
344973,"Male",26,"28","< 1 Year","Yes",42955,110,1
56753,"Male",64,"28","> 2 Years","Yes",73348,31,0
179804,"Female",22,"11","1-2 Year","Yes",25208,275,0
360744,"Male",21,"15","< 1 Year","No",54072,23,0
51289,"Male",41,"3","1-2 Year","Yes",24742,152,1
351278,"Male",53,"28","1-2 Year","Yes",39152,257,0
227379,"Female",57,"8","> 2 Years","Yes",49243,60,0
345855,"Female",28,"46","< 1 Year","No",24684,220,0
178986,"Female",54,"46","1-2 Year","Yes",46874,71,0
37029,"Female",51,"28","1-2 Year","Yes",2630,240,1
333044,"Female",62,"8","1-2 Year","No",122424,147,0
109681,"Female",26,"11","< 1 Year","No",36956,62,0
